,building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
16861197,1249,0,2016-11-02 01:00:00,354.0,14,Office,159384,,,12.8,,6.7,0.0,1026.0,210.0,1.5
16861198,1249,1,2016-11-02 01:00:00,1114.67,14,Office,159384,,,12.8,,6.7,0.0,1026.0,210.0,1.5
16861199,1249,2,2016-11-02 01:00:00,839.664,14,Office,159384,,,12.8,,6.7,0.0,1026.0,210.0,1.5
16861200,1249,3,2016-11-02 01:00:00,553.033,14,Office,159384,,,12.8,,6.7,0.0,1026.0,210.0,1.5
16863558,1249,0,2016-11-02 02:00:00,348.0,14,Office,159384,,,12.2,,6.7,0.0,1026.0,200.0,2.6
16863559,1249,1,2016-11-02 02:00:00,1148.14,14,Office,159384,,,12.2,,6.7,0.0,1026.0,200.0,2.6
16863560,1249,2,2016-11-02 02:00:00,839.664,14,Office,159384,,,12.2,,6.7,0.0,1026.0,200.0,2.6
16863561,1249,3,2016-11-02 02:00:00,551.571,14,Office,159384,,,12.2,,6.7,0.0,1026.0,200.0,2.6
16865919,1249,0,2016-11-02 03:00:00,335.0,14,Office,159384,,,12.2,,6.7,0.0,1026.0,190.0,2.6
16865920,1249,1,2016-11-02 03:00:00,978.404,14,Office,159384,,,12.2,,6.7,0.0,1026.0,190.0,2.6
16865921,1249,2,2016-11-02 03:00:00,659.736,14,Office,159384,,,12.2,,6.7,0.0,1026.0,190.0,2.6
16865922,1249,3,2016-11-02 03:00:00,557.384,14,Office,159384,,,12.2,,6.7,0.0,1026.0,190.0,2.6
16868280,1249,0,2016-11-02 04:00:00,327.0,14,Office,159384,,,11.7,,6.7,0.0,1026.0,210.0,1.5
16868281,1249,1,2016-11-02 04:00:00,883.296,14,Office,159384,,,11.7,,6.7,0.0,1026.0,210.0,1.5
16868282,1249,2,2016-11-02 04:00:00,779.688,14,Office,159384,,,11.7,,6.7,0.0,1026.0,210.0,1.5
16868283,1249,3,2016-11-02 04:00:00,561.73,14,Office,159384,,,11.7,,6.7,0.0,1026.0,210.0,1.5
16870640,1249,0,2016-11-02 05:00:00,324.0,14,Office,159384,,,11.7,,7.2,0.0,1026.0,0.0,0.0
16870641,1249,1,2016-11-02 05:00:00,1019.28,14,Office,159384,,,11.7,,7.2,0.0,1026.0,0.0,0.0
16870642,1249,2,2016-11-02 05:00:00,659.736,14,Office,159384,,,11.7,,7.2,0.0,1026.0,0.0,0.0
16870643,1249,3,2016-11-02 05:00:00,557.63,14,Office,159384,,,11.7,,7.2,0.0,1026.0,0.0,0.0
16873001,1249,0,2016-11-02 06:00:00,326.0,14,Office,159384,,,11.1,,7.2,0.0,1026.0,220.0,1.5
16873002,1249,1,2016-11-02 06:00:00,1065.02,14,Office,159384,,,11.1,,7.2,0.0,1026.0,220.0,1.5
16873003,1249,2,2016-11-02 06:00:00,839.664,14,Office,159384,,,11.1,,7.2,0.0,1026.0,220.0,1.5
16873004,1249,3,2016-11-02 06:00:00,550.75,14,Office,159384,,,11.1,,7.2,0.0,1026.0,220.0,1.5
16875360,1249,0,2016-11-02 07:00:00,335.0,14,Office,159384,,,10.6,,7.2,0.0,1026.0,210.0,1.5
16875361,1249,1,2016-11-02 07:00:00,949.93,14,Office,159384,,,10.6,,7.2,0.0,1026.0,210.0,1.5
16875362,1249,2,2016-11-02 07:00:00,839.664,14,Office,159384,,,10.6,,7.2,0.0,1026.0,210.0,1.5
16875363,1249,3,2016-11-02 07:00:00,559.557,14,Office,159384,,,10.6,,7.2,0.0,1026.0,210.0,1.5
16877720,1249,0,2016-11-02 08:00:00,321.0,14,Office,159384,,,10.0,2.0,7.2,0.0,1025.0,0.0,0.0
16877721,1249,1,2016-11-02 08:00:00,1039.13,14,Office,159384,,,10.0,2.0,7.2,0.0,1025.0,0.0,0.0
16877722,1249,2,2016-11-02 08:00:00,899.64,14,Office,159384,,,10.0,2.0,7.2,0.0,1025.0,0.0,0.0
16877723,1249,3,2016-11-02 08:00:00,540.295,14,Office,159384,,,10.0,2.0,7.2,0.0,1025.0,0.0,0.0
16880080,1249,0,2016-11-02 09:00:00,316.0,14,Office,159384,,,10.0,0.0,7.8,0.0,1025.0,0.0,0.0
16880081,1249,1,2016-11-02 09:00:00,1058.73,14,Office,159384,,,10.0,0.0,7.8,0.0,1025.0,0.0,0.0
16880082,1249,2,2016-11-02 09:00:00,959.616,14,Office,159384,,,10.0,0.0,7.8,0.0,1025.0,0.0,0.0
16880083,1249,3,2016-11-02 09:00:00,599.263,14,Office,159384,,,10.0,0.0,7.8,0.0,1025.0,0.0,0.0
16882437,1249,0,2016-11-02 10:00:00,322.0,14,Office,159384,,,10.0,0.0,7.8,0.0,1025.0,230.0,1.5
16882438,1249,1,2016-11-02 10:00:00,926.545,14,Office,159384,,,10.0,0.0,7.8,0.0,1025.0,230.0,1.5
16882439,1249,2,2016-11-02 10:00:00,959.616,14,Office,159384,,,10.0,0.0,7.8,0.0,1025.0,230.0,1.5
16882440,1249,3,2016-11-02 10:00:00,662.216,14,Office,159384,,,10.0,0.0,7.8,0.0,1025.0,230.0,1.5
16884795,1249,0,2016-11-02 11:00:00,331.0,14,Office,159384,,,9.4,0.0,7.8,0.0,1025.0,0.0,0.0
16884796,1249,1,2016-11-02 11:00:00,957.571,14,Office,159384,,,9.4,0.0,7.8,0.0,1025.0,0.0,0.0
16884797,1249,2,2016-11-02 11:00:00,839.664,14,Office,159384,,,9.4,0.0,7.8,0.0,1025.0,0.0,0.0
16884798,1249,3,2016-11-02 11:00:00,692.113,14,Office,159384,,,9.4,0.0,7.8,0.0,1025.0,0.0,0.0
16887155,1249,0,2016-11-02 12:00:00,339.0,14,Office,159384,,,9.4,0.0,7.8,0.0,1025.0,240.0,1.5
16887156,1249,1,2016-11-02 12:00:00,799.124,14,Office,159384,,,9.4,0.0,7.8,0.0,1025.0,240.0,1.5
16887157,1249,2,2016-11-02 12:00:00,299.88,14,Office,159384,,,9.4,0.0,7.8,0.0,1025.0,240.0,1.5
16887158,1249,3,2016-11-02 12:00:00,70.0179,14,Office,159384,,,9.4,0.0,7.8,0.0,1025.0,240.0,1.5
16889516,1249,0,2016-11-02 13:00:00,378.0,14,Office,159384,,,11.1,0.0,9.4,0.0,1025.0,220.0,2.6
16889517,1249,1,2016-11-02 13:00:00,1116.71,14,Office,159384,,,11.1,0.0,9.4,0.0,1025.0,220.0,2.6
16889518,1249,2,2016-11-02 13:00:00,779.688,14,Office,159384,,,11.1,0.0,9.4,0.0,1025.0,220.0,2.6
16889519,1249,3,2016-11-02 13:00:00,596.889,14,Office,159384,,,11.1,0.0,9.4,0.0,1025.0,220.0,2.6
16891876,1249,0,2016-11-02 14:00:00,393.0,14,Office,159384,,,13.3,0.0,10.0,0.0,1025.0,230.0,4.1
16891877,1249,1,2016-11-02 14:00:00,1331.22,14,Office,159384,,,13.3,0.0,10.0,0.0,1025.0,230.0,4.1
16891878,1249,2,2016-11-02 14:00:00,899.64,14,Office,159384,,,13.3,0.0,10.0,0.0,1025.0,230.0,4.1
16891879,1249,3,2016-11-02 14:00:00,519.847,14,Office,159384,,,13.3,0.0,10.0,0.0,1025.0,230.0,4.1
16894235,1249,0,2016-11-02 15:00:00,412.0,14,Office,159384,,,16.1,0.0,10.6,0.0,1024.0,260.0,3.6
16894236,1249,1,2016-11-02 15:00:00,2059.69,14,Office,159384,,,16.1,0.0,10.6,0.0,1024.0,260.0,3.6
16894237,1249,2,2016-11-02 15:00:00,839.664,14,Office,159384,,,16.1,0.0,10.6,0.0,1024.0,260.0,3.6
16894238,1249,3,2016-11-02 15:00:00,516.297,14,Office,159384,,,16.1,0.0,10.6,0.0,1024.0,260.0,3.6
16896593,1249,0,2016-11-02 16:00:00,429.0,14,Office,159384,,,17.8,0.0,11.7,0.0,1023.5,210.0,3.6
16896594,1249,1,2016-11-02 16:00:00,2244.81,14,Office,159384,,,17.8,0.0,11.7,0.0,1023.5,210.0,3.6
16896595,1249,2,2016-11-02 16:00:00,659.736,14,Office,159384,,,17.8,0.0,11.7,0.0,1023.5,210.0,3.6
16896596,1249,3,2016-11-02 16:00:00,501.661,14,Office,159384,,,17.8,0.0,11.7,0.0,1023.5,210.0,3.6
16898951,1249,0,2016-11-02 17:00:00,412.0,14,Office,159384,,,19.4,0.0,12.2,0.0,1023.0,240.0,3.1
16898952,1249,1,2016-11-02 17:00:00,2498.97,14,Office,159384,,,19.4,0.0,12.2,0.0,1023.0,240.0,3.1
16898953,1249,2,2016-11-02 17:00:00,779.688,14,Office,159384,,,19.4,0.0,12.2,0.0,1023.0,240.0,3.1
16898954,1249,3,2016-11-02 17:00:00,482.595,14,Office,159384,,,19.4,0.0,12.2,0.0,1023.0,240.0,3.1
16901310,1249,0,2016-11-02 18:00:00,415.0,14,Office,159384,,,20.6,0.0,12.2,0.0,1022.0,240.0,2.1
16901311,1249,1,2016-11-02 18:00:00,2776.34,14,Office,159384,,,20.6,0.0,12.2,0.0,1022.0,240.0,2.1
16901312,1249,2,2016-11-02 18:00:00,659.736,14,Office,159384,,,20.6,0.0,12.2,0.0,1022.0,240.0,2.1
16901313,1249,3,2016-11-02 18:00:00,488.593,14,Office,159384,,,20.6,0.0,12.2,0.0,1022.0,240.0,2.1
16903669,1249,0,2016-11-02 19:00:00,412.0,14,Office,159384,,,21.1,,12.8,0.0,1021.0,230.0,2.1
16903670,1249,1,2016-11-02 19:00:00,2556.52,14,Office,159384,,,21.1,,12.8,0.0,1021.0,230.0,2.1
16903671,1249,2,2016-11-02 19:00:00,899.64,14,Office,159384,,,21.1,,12.8,0.0,1021.0,230.0,2.1
16903672,1249,3,2016-11-02 19:00:00,480.672,14,Office,159384,,,21.1,,12.8,0.0,1021.0,230.0,2.1
16906026,1249,0,2016-11-02 20:00:00,435.0,14,Office,159384,,,22.2,0.0,12.8,0.0,1020.5,250.0,3.1
16906027,1249,1,2016-11-02 20:00:00,2291.81,14,Office,159384,,,22.2,0.0,12.8,0.0,1020.5,250.0,3.1
16906028,1249,2,2016-11-02 20:00:00,719.712,14,Office,159384,,,22.2,0.0,12.8,0.0,1020.5,250.0,3.1
16906029,1249,3,2016-11-02 20:00:00,481.633,14,Office,159384,,,22.2,0.0,12.8,0.0,1020.5,250.0,3.1
16908385,1249,0,2016-11-02 21:00:00,407.0,14,Office,159384,,,20.6,0.0,13.3,0.0,1020.0,200.0,3.1
16908386,1249,1,2016-11-02 21:00:00,2518.71,14,Office,159384,,,20.6,0.0,13.3,0.0,1020.0,200.0,3.1
16908387,1249,2,2016-11-02 21:00:00,659.736,14,Office,159384,,,20.6,0.0,13.3,0.0,1020.0,200.0,3.1
16908388,1249,3,2016-11-02 21:00:00,484.773,14,Office,159384,,,20.6,0.0,13.3,0.0,1020.0,200.0,3.1
16910745,1249,0,2016-11-02 22:00:00,373.0,14,Office,159384,,,18.3,0.0,12.8,0.0,1020.0,220.0,2.6
16910746,1249,1,2016-11-02 22:00:00,2106.56,14,Office,159384,,,18.3,0.0,12.8,0.0,1020.0,220.0,2.6
16910747,1249,2,2016-11-02 22:00:00,719.712,14,Office,159384,,,18.3,0.0,12.8,0.0,1020.0,220.0,2.6
16910748,1249,3,2016-11-02 22:00:00,494.421,14,Office,159384,,,18.3,0.0,12.8,0.0,1020.0,220.0,2.6
16913105,1249,0,2016-11-02 23:00:00,361.0,14,Office,159384,,,18.3,0.0,12.8,0.0,1020.5,,1.5
16913106,1249,1,2016-11-02 23:00:00,2110.82,14,Office,159384,,,18.3,0.0,12.8,0.0,1020.5,,1.5
16913107,1249,2,2016-11-02 23:00:00,719.712,14,Office,159384,,,18.3,0.0,12.8,0.0,1020.5,,1.5
16913108,1249,3,2016-11-02 23:00:00,491.112,14,Office,159384,,,18.3,0.0,12.8,0.0,1020.5,,1.5
16915467,1249,0,2016-11-03 00:00:00,384.0,14,Office,159384,,,17.8,0.0,12.8,0.0,1020.5,230.0,3.1
16915468,1249,1,2016-11-03 00:00:00,1318.71,14,Office,159384,,,17.8,0.0,12.8,0.0,1020.5,230.0,3.1
16915469,1249,2,2016-11-03 00:00:00,839.664,14,Office,159384,,,17.8,0.0,12.8,0.0,1020.5,230.0,3.1
16915470,1249,3,2016-11-03 00:00:00,493.064,14,Office,159384,,,17.8,0.0,12.8,0.0,1020.5,230.0,3.1
16917828,1249,0,2016-11-03 01:00:00,363.0,14,Office,159384,,,16.7,0.0,12.8,0.0,1020.5,240.0,2.6
16917829,1249,1,2016-11-03 01:00:00,1552.56,14,Office,159384,,,16.7,0.0,12.8,0.0,1020.5,240.0,2.6
16917830,1249,2,2016-11-03 01:00:00,779.688,14,Office,159384,,,16.7,0.0,12.8,0.0,1020.5,240.0,2.6
16917831,1249,3,2016-11-03 01:00:00,498.121,14,Office,159384,,,16.7,0.0,12.8,0.0,1020.5,240.0,2.6
16920190,1249,0,2016-11-03 02:00:00,360.0,14,Office,159384,,,15.0,0.0,12.2,0.0,1020.0,220.0,2.1
16920191,1249,1,2016-11-03 02:00:00,1431.27,14,Office,159384,,,15.0,0.0,12.2,0.0,1020.0,220.0,2.1
16920192,1249,2,2016-11-03 02:00:00,959.616,14,Office,159384,,,15.0,0.0,12.2,0.0,1020.0,220.0,2.1
16920193,1249,3,2016-11-03 02:00:00,498.537,14,Office,159384,,,15.0,0.0,12.2,0.0,1020.0,220.0,2.1
16922552,1249,0,2016-11-03 03:00:00,363.0,14,Office,159384,,,15.6,0.0,12.8,0.0,1020.0,240.0,2.1
16922553,1249,1,2016-11-03 03:00:00,1542.74,14,Office,159384,,,15.6,0.0,12.8,0.0,1020.0,240.0,2.1
16922554,1249,2,2016-11-03 03:00:00,779.688,14,Office,159384,,,15.6,0.0,12.8,0.0,1020.0,240.0,2.1
16922555,1249,3,2016-11-03 03:00:00,497.946,14,Office,159384,,,15.6,0.0,12.8,0.0,1020.0,240.0,2.1
16924914,1249,0,2016-11-03 04:00:00,357.0,14,Office,159384,,,15.0,4.0,12.8,0.0,1019.5,0.0,0.0
16924915,1249,1,2016-11-03 04:00:00,1179.78,14,Office,159384,,,15.0,4.0,12.8,0.0,1019.5,0.0,0.0
16924916,1249,2,2016-11-03 04:00:00,779.688,14,Office,159384,,,15.0,4.0,12.8,0.0,1019.5,0.0,0.0
16924917,1249,3,2016-11-03 04:00:00,499.108,14,Office,159384,,,15.0,4.0,12.8,0.0,1019.5,0.0,0.0
16927275,1249,0,2016-11-03 05:00:00,353.0,14,Office,159384,,,13.9,0.0,12.2,0.0,1019.0,220.0,1.5
16927276,1249,1,2016-11-03 05:00:00,1252.16,14,Office,159384,,,13.9,0.0,12.2,0.0,1019.0,220.0,1.5
16927277,1249,2,2016-11-03 05:00:00,779.688,14,Office,159384,,,13.9,0.0,12.2,0.0,1019.0,220.0,1.5
16927278,1249,3,2016-11-03 05:00:00,502.703,14,Office,159384,,,13.9,0.0,12.2,0.0,1019.0,220.0,1.5
16929637,1249,0,2016-11-03 06:00:00,353.0,14,Office,159384,,,15.0,0.0,12.8,0.0,1018.5,250.0,1.5
16929638,1249,1,2016-11-03 06:00:00,1393.42,14,Office,159384,,,15.0,0.0,12.8,0.0,1018.5,250.0,1.5
16929639,1249,2,2016-11-03 06:00:00,779.688,14,Office,159384,,,15.0,0.0,12.8,0.0,1018.5,250.0,1.5
16929640,1249,3,2016-11-03 06:00:00,711.324,14,Office,159384,,,15.0,0.0,12.8,0.0,1018.5,250.0,1.5
16932000,1249,0,2016-11-03 07:00:00,340.0,14,Office,159384,,,13.3,0.0,11.7,0.0,1018.0,0.0,0.0
16932001,1249,1,2016-11-03 07:00:00,1287.3,14,Office,159384,,,13.3,0.0,11.7,0.0,1018.0,0.0,0.0
16932002,1249,2,2016-11-03 07:00:00,779.688,14,Office,159384,,,13.3,0.0,11.7,0.0,1018.0,0.0,0.0
16932003,1249,3,2016-11-03 07:00:00,694.466,14,Office,159384,,,13.3,0.0,11.7,0.0,1018.0,0.0,0.0
16934359,1249,0,2016-11-03 08:00:00,343.0,14,Office,159384,,,12.8,4.0,11.7,0.0,1017.0,0.0,0.0
16934360,1249,1,2016-11-03 08:00:00,1146.59,14,Office,159384,,,12.8,4.0,11.7,0.0,1017.0,0.0,0.0
16934361,1249,2,2016-11-03 08:00:00,1139.54,14,Office,159384,,,12.8,4.0,11.7,0.0,1017.0,0.0,0.0
16934362,1249,3,2016-11-03 08:00:00,586.62,14,Office,159384,,,12.8,4.0,11.7,0.0,1017.0,0.0,0.0
16936721,1249,0,2016-11-03 09:00:00,349.0,14,Office,159384,,,11.7,9.0,11.1,0.0,1016.5,0.0,0.0
16936722,1249,1,2016-11-03 09:00:00,1299.27,14,Office,159384,,,11.7,9.0,11.1,0.0,1016.5,0.0,0.0
16936723,1249,2,2016-11-03 09:00:00,1019.59,14,Office,159384,,,11.7,9.0,11.1,0.0,1016.5,0.0,0.0
16936724,1249,3,2016-11-03 09:00:00,558.471,14,Office,159384,,,11.7,9.0,11.1,0.0,1016.5,0.0,0.0
16939081,1249,0,2016-11-03 10:00:00,350.0,14,Office,159384,,,11.1,9.0,10.6,0.0,1016.0,0.0,0.0
16939082,1249,1,2016-11-03 10:00:00,1230.54,14,Office,159384,,,11.1,9.0,10.6,0.0,1016.0,0.0,0.0
16939083,1249,2,2016-11-03 10:00:00,959.616,14,Office,159384,,,11.1,9.0,10.6,0.0,1016.0,0.0,0.0
16939084,1249,3,2016-11-03 10:00:00,560.644,14,Office,159384,,,11.1,9.0,10.6,0.0,1016.0,0.0,0.0
16941443,1249,0,2016-11-03 11:00:00,347.0,14,Office,159384,,,11.7,9.0,10.6,0.0,1015.5,210.0,1.5
16941444,1249,1,2016-11-03 11:00:00,1353.63,14,Office,159384,,,11.7,9.0,10.6,0.0,1015.5,210.0,1.5
16941445,1249,2,2016-11-03 11:00:00,779.688,14,Office,159384,,,11.7,9.0,10.6,0.0,1015.5,210.0,1.5
16941446,1249,3,2016-11-03 11:00:00,551.17,14,Office,159384,,,11.7,9.0,10.6,0.0,1015.5,210.0,1.5
16943805,1249,0,2016-11-03 12:00:00,359.0,14,Office,159384,,,11.1,9.0,10.6,0.0,1015.0,210.0,1.5
16943806,1249,1,2016-11-03 12:00:00,1187.59,14,Office,159384,,,11.1,9.0,10.6,0.0,1015.0,210.0,1.5
16943807,1249,2,2016-11-03 12:00:00,839.664,14,Office,159384,,,11.1,9.0,10.6,0.0,1015.0,210.0,1.5
16943808,1249,3,2016-11-03 12:00:00,559.557,14,Office,159384,,,11.1,9.0,10.6,0.0,1015.0,210.0,1.5
16946166,1249,0,2016-11-03 13:00:00,415.0,14,Office,159384,,,13.3,0.0,12.8,0.0,1015.0,200.0,2.1
16946167,1249,1,2016-11-03 13:00:00,1716.2,14,Office,159384,,,13.3,0.0,12.8,0.0,1015.0,200.0,2.1
16946168,1249,2,2016-11-03 13:00:00,719.712,14,Office,159384,,,13.3,0.0,12.8,0.0,1015.0,200.0,2.1
16946169,1249,3,2016-11-03 13:00:00,554.125,14,Office,159384,,,13.3,0.0,12.8,0.0,1015.0,200.0,2.1
16948527,1249,0,2016-11-03 14:00:00,407.0,14,Office,159384,,,14.4,0.0,13.9,0.0,1014.0,210.0,1.5
16948528,1249,1,2016-11-03 14:00:00,2184.04,14,Office,159384,,,14.4,0.0,13.9,0.0,1014.0,210.0,1.5
16948529,1249,2,2016-11-03 14:00:00,779.688,14,Office,159384,,,14.4,0.0,13.9,0.0,1014.0,210.0,1.5
16948530,1249,3,2016-11-03 14:00:00,497.2,14,Office,159384,,,14.4,0.0,13.9,0.0,1014.0,210.0,1.5
16950889,1249,0,2016-11-03 15:00:00,438.0,14,Office,159384,,,17.8,2.0,14.4,0.0,1013.5,220.0,3.1
16950890,1249,1,2016-11-03 15:00:00,2532.77,14,Office,159384,,,17.8,2.0,14.4,0.0,1013.5,220.0,3.1
16950891,1249,2,2016-11-03 15:00:00,779.688,14,Office,159384,,,17.8,2.0,14.4,0.0,1013.5,220.0,3.1
16950892,1249,3,2016-11-03 15:00:00,477.893,14,Office,159384,,,17.8,2.0,14.4,0.0,1013.5,220.0,3.1
16953251,1249,0,2016-11-03 16:00:00,403.0,14,Office,159384,,,22.2,4.0,13.9,0.0,1013.0,,3.1
16953252,1249,1,2016-11-03 16:00:00,2323.97,14,Office,159384,,,22.2,4.0,13.9,0.0,1013.0,,3.1
16953253,1249,2,2016-11-03 16:00:00,839.664,14,Office,159384,,,22.2,4.0,13.9,0.0,1013.0,,3.1
16953254,1249,3,2016-11-03 16:00:00,481.228,14,Office,159384,,,22.2,4.0,13.9,0.0,1013.0,,3.1
16955613,1249,0,2016-11-03 17:00:00,429.0,14,Office,159384,,,22.8,,12.8,-1.0,1012.0,270.0,4.1
16955614,1249,1,2016-11-03 17:00:00,2451.25,14,Office,159384,,,22.8,,12.8,-1.0,1012.0,270.0,4.1
16955615,1249,2,2016-11-03 17:00:00,959.616,14,Office,159384,,,22.8,,12.8,-1.0,1012.0,270.0,4.1
16955616,1249,3,2016-11-03 17:00:00,560.223,14,Office,159384,,,22.8,,12.8,-1.0,1012.0,270.0,4.1
16957976,1249,0,2016-11-03 18:00:00,433.0,14,Office,159384,,,21.7,,14.4,-1.0,1011.5,260.0,4.1
16957977,1249,1,2016-11-03 18:00:00,2284.15,14,Office,159384,,,21.7,,14.4,-1.0,1011.5,260.0,4.1
16957978,1249,2,2016-11-03 18:00:00,839.664,14,Office,159384,,,21.7,,14.4,-1.0,1011.5,260.0,4.1
16957979,1249,3,2016-11-03 18:00:00,488.183,14,Office,159384,,,21.7,,14.4,-1.0,1011.5,260.0,4.1
16960337,1249,0,2016-11-03 19:00:00,410.0,14,Office,159384,,,21.7,,13.9,0.0,1011.5,260.0,5.1
16960338,1249,1,2016-11-03 19:00:00,2441.37,14,Office,159384,,,21.7,,13.9,0.0,1011.5,260.0,5.1
16960339,1249,2,2016-11-03 19:00:00,1259.5,14,Office,159384,,,21.7,,13.9,0.0,1011.5,260.0,5.1
16960340,1249,3,2016-11-03 19:00:00,402.077,14,Office,159384,,,21.7,,13.9,0.0,1011.5,260.0,5.1
16962699,1249,0,2016-11-03 20:00:00,431.0,14,Office,159384,,,21.7,,13.9,0.0,1011.0,260.0,5.1
16962700,1249,1,2016-11-03 20:00:00,2543.4,14,Office,159384,,,21.7,,13.9,0.0,1011.0,260.0,5.1
16962701,1249,2,2016-11-03 20:00:00,779.688,14,Office,159384,,,21.7,,13.9,0.0,1011.0,260.0,5.1
16962702,1249,3,2016-11-03 20:00:00,530.391,14,Office,159384,,,21.7,,13.9,0.0,1011.0,260.0,5.1
16965061,1249,0,2016-11-03 21:00:00,404.0,14,Office,159384,,,22.2,4.0,13.9,0.0,1011.0,270.0,3.1
16965062,1249,1,2016-11-03 21:00:00,2075.85,14,Office,159384,,,22.2,4.0,13.9,0.0,1011.0,270.0,3.1
16965063,1249,2,2016-11-03 21:00:00,719.712,14,Office,159384,,,22.2,4.0,13.9,0.0,1011.0,270.0,3.1
16965064,1249,3,2016-11-03 21:00:00,527.487,14,Office,159384,,,22.2,4.0,13.9,0.0,1011.0,270.0,3.1
16967423,1249,0,2016-11-03 22:00:00,393.0,14,Office,159384,,,20.6,,14.4,-1.0,1012.0,330.0,3.6
16967424,1249,1,2016-11-03 22:00:00,2228.45,14,Office,159384,,,20.6,,14.4,-1.0,1012.0,330.0,3.6
16967425,1249,2,2016-11-03 22:00:00,719.712,14,Office,159384,,,20.6,,14.4,-1.0,1012.0,330.0,3.6
16967426,1249,3,2016-11-03 22:00:00,489.565,14,Office,159384,,,20.6,,14.4,-1.0,1012.0,330.0,3.6
16969785,1249,0,2016-11-03 23:00:00,373.0,14,Office,159384,,,17.8,,12.2,3.0,1013.0,360.0,5.1
16969786,1249,1,2016-11-03 23:00:00,2157.54,14,Office,159384,,,17.8,,12.2,3.0,1013.0,360.0,5.1
16969787,1249,2,2016-11-03 23:00:00,899.64,14,Office,159384,,,17.8,,12.2,3.0,1013.0,360.0,5.1
16969788,1249,3,2016-11-03 23:00:00,481.633,14,Office,159384,,,17.8,,12.2,3.0,1013.0,360.0,5.1
16972147,1249,0,2016-11-04 00:00:00,361.0,14,Office,159384,,,16.7,2.0,7.8,0.0,1013.5,350.0,6.2
16972148,1249,1,2016-11-04 00:00:00,1703.08,14,Office,159384,,,16.7,2.0,7.8,0.0,1013.5,350.0,6.2
16972149,1249,2,2016-11-04 00:00:00,659.736,14,Office,159384,,,16.7,2.0,7.8,0.0,1013.5,350.0,6.2
16972150,1249,3,2016-11-04 00:00:00,494.041,14,Office,159384,,,16.7,2.0,7.8,0.0,1013.5,350.0,6.2
16974508,1249,0,2016-11-04 01:00:00,366.0,14,Office,159384,,,14.4,0.0,6.7,0.0,1014.5,350.0,4.1
16974509,1249,1,2016-11-04 01:00:00,2148.54,14,Office,159384,,,14.4,0.0,6.7,0.0,1014.5,350.0,4.1
16974510,1249,2,2016-11-04 01:00:00,899.64,14,Office,159384,,,14.4,0.0,6.7,0.0,1014.5,350.0,4.1
16974511,1249,3,2016-11-04 01:00:00,487.732,14,Office,159384,,,14.4,0.0,6.7,0.0,1014.5,350.0,4.1
16976871,1249,0,2016-11-04 02:00:00,377.0,14,Office,159384,,,13.9,0.0,6.7,0.0,1014.5,340.0,3.6
16976872,1249,1,2016-11-04 02:00:00,2030.56,14,Office,159384,,,13.9,0.0,6.7,0.0,1014.5,340.0,3.6
16976873,1249,2,2016-11-04 02:00:00,839.664,14,Office,159384,,,13.9,0.0,6.7,0.0,1014.5,340.0,3.6
16976874,1249,3,2016-11-04 02:00:00,492.088,14,Office,159384,,,13.9,0.0,6.7,0.0,1014.5,340.0,3.6
16979232,1249,0,2016-11-04 03:00:00,352.0,14,Office,159384,,,13.3,0.0,6.1,0.0,1014.5,340.0,3.1
16979233,1249,1,2016-11-04 03:00:00,1462.04,14,Office,159384,,,13.3,0.0,6.1,0.0,1014.5,340.0,3.1
16979234,1249,2,2016-11-04 03:00:00,839.664,14,Office,159384,,,13.3,0.0,6.1,0.0,1014.5,340.0,3.1
16979235,1249,3,2016-11-04 03:00:00,503.684,14,Office,159384,,,13.3,0.0,6.1,0.0,1014.5,340.0,3.1
16981594,1249,0,2016-11-04 04:00:00,347.0,14,Office,159384,,,11.7,0.0,5.6,0.0,1014.5,350.0,2.6
16981595,1249,1,2016-11-04 04:00:00,1464.32,14,Office,159384,,,11.7,0.0,5.6,0.0,1014.5,350.0,2.6
16981596,1249,2,2016-11-04 04:00:00,899.64,14,Office,159384,,,11.7,0.0,5.6,0.0,1014.5,350.0,2.6
16981597,1249,3,2016-11-04 04:00:00,503.564,14,Office,159384,,,11.7,0.0,5.6,0.0,1014.5,350.0,2.6
16983956,1249,0,2016-11-04 05:00:00,354.0,14,Office,159384,,,11.7,0.0,6.1,0.0,1015.0,340.0,3.1
16983957,1249,1,2016-11-04 05:00:00,1807.88,14,Office,159384,,,11.7,0.0,6.1,0.0,1015.0,340.0,3.1
16983958,1249,2,2016-11-04 05:00:00,899.64,14,Office,159384,,,11.7,0.0,6.1,0.0,1015.0,340.0,3.1
16983959,1249,3,2016-11-04 05:00:00,496.604,14,Office,159384,,,11.7,0.0,6.1,0.0,1015.0,340.0,3.1
16986320,1249,0,2016-11-04 06:00:00,337.0,14,Office,159384,,,11.7,0.0,6.1,0.0,1015.0,310.0,1.5
16986321,1249,1,2016-11-04 06:00:00,1346.89,14,Office,159384,,,11.7,0.0,6.1,0.0,1015.0,310.0,1.5
16986322,1249,2,2016-11-04 06:00:00,959.616,14,Office,159384,,,11.7,0.0,6.1,0.0,1015.0,310.0,1.5
