,timestamp,meter_reading,meter_type
15491710,2016-10-08 17:00:00,959.616,steam
15491711,2016-10-08 17:00:00,452.708,hotwater
15494071,2016-10-08 18:00:00,357.0,electricity
15494072,2016-10-08 18:00:00,1365.69,chilledwater
15494073,2016-10-08 18:00:00,959.616,steam
15494074,2016-10-08 18:00:00,461.345,hotwater
15496433,2016-10-08 19:00:00,345.0,electricity
15496434,2016-10-08 19:00:00,1587.37,chilledwater
15496435,2016-10-08 19:00:00,1079.57,steam
15496436,2016-10-08 19:00:00,466.773,hotwater
15498792,2016-10-08 20:00:00,335.0,electricity
15498793,2016-10-08 20:00:00,1669.77,chilledwater
15498794,2016-10-08 20:00:00,1019.59,steam
15498795,2016-10-08 20:00:00,461.49,hotwater
15501154,2016-10-08 21:00:00,337.0,electricity
15501155,2016-10-08 21:00:00,2055.84,chilledwater
15501156,2016-10-08 21:00:00,1019.59,steam
15501157,2016-10-08 21:00:00,453.554,hotwater
15503515,2016-10-08 22:00:00,328.0,electricity
15503516,2016-10-08 22:00:00,1462.31,chilledwater
15503517,2016-10-08 22:00:00,1079.57,steam
15503518,2016-10-08 22:00:00,457.089,hotwater
15505876,2016-10-08 23:00:00,355.0,electricity
15505877,2016-10-08 23:00:00,1688.99,chilledwater
15505878,2016-10-08 23:00:00,1019.59,steam
15505879,2016-10-08 23:00:00,452.708,hotwater
15508236,2016-10-09 00:00:00,330.0,electricity
15508237,2016-10-09 00:00:00,1574.74,chilledwater
15508238,2016-10-09 00:00:00,959.616,steam
15508239,2016-10-09 00:00:00,459.643,hotwater
15510597,2016-10-09 01:00:00,334.0,electricity
15510598,2016-10-09 01:00:00,1650.78,chilledwater
15510599,2016-10-09 01:00:00,959.616,steam
15510600,2016-10-09 01:00:00,452.152,hotwater
15512958,2016-10-09 02:00:00,325.0,electricity
15512959,2016-10-09 02:00:00,1896.82,chilledwater
15512960,2016-10-09 02:00:00,959.616,steam
15512961,2016-10-09 02:00:00,438.012,hotwater
15515319,2016-10-09 03:00:00,317.0,electricity
15515320,2016-10-09 03:00:00,1673.73,chilledwater
15515321,2016-10-09 03:00:00,959.616,steam
15515322,2016-10-09 03:00:00,467.939,hotwater
15517681,2016-10-09 04:00:00,310.0,electricity
15517682,2016-10-09 04:00:00,1336.33,chilledwater
15517683,2016-10-09 04:00:00,779.688,steam
15517684,2016-10-09 04:00:00,448.187,hotwater
15520042,2016-10-09 05:00:00,310.0,electricity
15520043,2016-10-09 05:00:00,1336.33,chilledwater
15520044,2016-10-09 05:00:00,779.688,steam
15520045,2016-10-09 05:00:00,448.187,hotwater
15522404,2016-10-09 06:00:00,320.0,electricity
15522405,2016-10-09 06:00:00,828.735,chilledwater
15522406,2016-10-09 06:00:00,899.64,steam
15522407,2016-10-09 06:00:00,464.359,hotwater
15524766,2016-10-09 07:00:00,312.0,electricity
15524767,2016-10-09 07:00:00,1226.83,chilledwater
15524768,2016-10-09 07:00:00,899.64,steam
15524769,2016-10-09 07:00:00,493.47,hotwater
15527127,2016-10-09 08:00:00,343.0,electricity
15527128,2016-10-09 08:00:00,823.947,chilledwater
15527129,2016-10-09 08:00:00,779.688,steam
15527130,2016-10-09 08:00:00,820.237,hotwater
15529490,2016-10-09 09:00:00,322.0,electricity
15529491,2016-10-09 09:00:00,863.855,chilledwater
15529492,2016-10-09 09:00:00,1199.52,steam
15529493,2016-10-09 09:00:00,623.942,hotwater
15531853,2016-10-09 10:00:00,325.0,electricity
15531854,2016-10-09 10:00:00,430.773,chilledwater
15531855,2016-10-09 10:00:00,1079.57,steam
15531856,2016-10-09 10:00:00,675.174,hotwater
15534169,2016-10-09 11:00:00,338.0,electricity
15534170,2016-10-09 11:00:00,897.153,chilledwater
15534171,2016-10-09 11:00:00,959.616,steam
15534172,2016-10-09 11:00:00,599.163,hotwater
15536530,2016-10-09 12:00:00,302.0,electricity
15536531,2016-10-09 12:00:00,454.53,chilledwater
15536532,2016-10-09 12:00:00,1139.54,steam
15536533,2016-10-09 12:00:00,550.369,hotwater
15538892,2016-10-09 13:00:00,300.0,electricity
15538893,2016-10-09 13:00:00,842.055,chilledwater
15538894,2016-10-09 13:00:00,719.712,steam
15538895,2016-10-09 13:00:00,582.439,hotwater
15541254,2016-10-09 14:00:00,313.0,electricity
15541255,2016-10-09 14:00:00,932.885,chilledwater
15541256,2016-10-09 14:00:00,959.616,steam
15541257,2016-10-09 14:00:00,416.582,hotwater
15543616,2016-10-09 15:00:00,312.0,electricity
15543617,2016-10-09 15:00:00,512.853,chilledwater
15543618,2016-10-09 15:00:00,899.64,steam
15543619,2016-10-09 15:00:00,431.568,hotwater
15545978,2016-10-09 16:00:00,314.0,electricity
15545979,2016-10-09 16:00:00,1074.87,chilledwater
15545980,2016-10-09 16:00:00,779.688,steam
15545981,2016-10-09 16:00:00,426.852,hotwater
15548339,2016-10-09 17:00:00,318.0,electricity
15548340,2016-10-09 17:00:00,1459.2,chilledwater
15548341,2016-10-09 17:00:00,839.664,steam
15548342,2016-10-09 17:00:00,432.354,hotwater
15550701,2016-10-09 18:00:00,332.0,electricity
15550702,2016-10-09 18:00:00,1560.52,chilledwater
15550703,2016-10-09 18:00:00,959.616,steam
15550704,2016-10-09 18:00:00,436.27,hotwater
15553062,2016-10-09 19:00:00,339.0,electricity
15553063,2016-10-09 19:00:00,1607.23,chilledwater
15553064,2016-10-09 19:00:00,959.616,steam
15553065,2016-10-09 19:00:00,427.638,hotwater
15555422,2016-10-09 20:00:00,337.0,electricity
15555423,2016-10-09 20:00:00,1006.62,chilledwater
15555424,2016-10-09 20:00:00,839.664,steam
15555425,2016-10-09 20:00:00,428.424,hotwater
15557785,2016-10-09 21:00:00,343.0,electricity
15557786,2016-10-09 21:00:00,1368.69,chilledwater
15557787,2016-10-09 21:00:00,899.64,steam
15557788,2016-10-09 21:00:00,424.493,hotwater
15560145,2016-10-09 22:00:00,336.0,electricity
15560146,2016-10-09 22:00:00,1083.27,chilledwater
15560147,2016-10-09 22:00:00,839.664,steam
15560148,2016-10-09 22:00:00,429.901,hotwater
15562506,2016-10-09 23:00:00,370.0,electricity
15562507,2016-10-09 23:00:00,205.729,chilledwater
15562508,2016-10-09 23:00:00,899.64,steam
15562509,2016-10-09 23:00:00,421.79,hotwater
15564867,2016-10-10 00:00:00,327.0,electricity
15564868,2016-10-10 00:00:00,1042.24,chilledwater
15564869,2016-10-10 00:00:00,719.712,steam
15564870,2016-10-10 00:00:00,430.382,hotwater
15567229,2016-10-10 01:00:00,338.0,electricity
15567230,2016-10-10 01:00:00,1090.66,chilledwater
15567231,2016-10-10 01:00:00,839.664,steam
15567232,2016-10-10 01:00:00,460.744,hotwater
15569592,2016-10-10 02:00:00,334.0,electricity
15569593,2016-10-10 02:00:00,1177.2,chilledwater
15569594,2016-10-10 02:00:00,779.688,steam
15569595,2016-10-10 02:00:00,474.103,hotwater
15571956,2016-10-10 03:00:00,363.0,electricity
15571957,2016-10-10 03:00:00,985.597,chilledwater
15571958,2016-10-10 03:00:00,899.64,steam
15571959,2016-10-10 03:00:00,534.743,hotwater
15574318,2016-10-10 04:00:00,322.0,electricity
15574319,2016-10-10 04:00:00,698.619,chilledwater
15574320,2016-10-10 04:00:00,659.736,steam
15574321,2016-10-10 04:00:00,519.066,hotwater
15576681,2016-10-10 05:00:00,321.0,electricity
15576682,2016-10-10 05:00:00,1037.05,chilledwater
15576683,2016-10-10 05:00:00,779.688,steam
15576684,2016-10-10 05:00:00,444.006,hotwater
15579044,2016-10-10 06:00:00,326.0,electricity
15579045,2016-10-10 06:00:00,955.345,chilledwater
15579046,2016-10-10 06:00:00,779.688,steam
15579047,2016-10-10 06:00:00,446.825,hotwater
15581405,2016-10-10 07:00:00,323.0,electricity
15581406,2016-10-10 07:00:00,418.186,chilledwater
15581407,2016-10-10 07:00:00,779.688,steam
15581408,2016-10-10 07:00:00,799.197,hotwater
15583769,2016-10-10 08:00:00,327.0,electricity
15583770,2016-10-10 08:00:00,753.54,chilledwater
15583771,2016-10-10 08:00:00,779.688,steam
15583772,2016-10-10 08:00:00,581.793,hotwater
15586130,2016-10-10 09:00:00,321.0,electricity
15586131,2016-10-10 09:00:00,1016.88,chilledwater
15586132,2016-10-10 09:00:00,1379.45,steam
15586133,2016-10-10 09:00:00,485.674,hotwater
15588491,2016-10-10 10:00:00,347.0,electricity
15588492,2016-10-10 10:00:00,460.591,chilledwater
15588493,2016-10-10 10:00:00,839.664,steam
15588494,2016-10-10 10:00:00,488.933,hotwater
15590854,2016-10-10 11:00:00,335.0,electricity
15590855,2016-10-10 11:00:00,835.088,chilledwater
15590856,2016-10-10 11:00:00,959.616,steam
15590857,2016-10-10 11:00:00,575.68,hotwater
15593219,2016-10-10 12:00:00,349.0,electricity
15593220,2016-10-10 12:00:00,709.216,chilledwater
15593221,2016-10-10 12:00:00,1079.57,steam
15593222,2016-10-10 12:00:00,544.626,hotwater
15595582,2016-10-10 13:00:00,365.0,electricity
15595583,2016-10-10 13:00:00,979.147,chilledwater
15595584,2016-10-10 13:00:00,959.616,steam
15595585,2016-10-10 13:00:00,688.643,hotwater
15597947,2016-10-10 14:00:00,384.0,electricity
15597948,2016-10-10 14:00:00,1418.85,chilledwater
15597949,2016-10-10 14:00:00,719.712,steam
15597950,2016-10-10 14:00:00,350.225,hotwater
15600311,2016-10-10 15:00:00,435.0,electricity
15600312,2016-10-10 15:00:00,1142.01,chilledwater
15600313,2016-10-10 15:00:00,839.664,steam
15600314,2016-10-10 15:00:00,468.82,hotwater
15602673,2016-10-10 16:00:00,396.0,electricity
15602674,2016-10-10 16:00:00,1530.62,chilledwater
15602675,2016-10-10 16:00:00,899.64,steam
15602676,2016-10-10 16:00:00,432.289,hotwater
15605037,2016-10-10 17:00:00,386.0,electricity
15605038,2016-10-10 17:00:00,1292.46,chilledwater
15605039,2016-10-10 17:00:00,959.616,steam
15605040,2016-10-10 17:00:00,430.362,hotwater
15607400,2016-10-10 18:00:00,407.0,electricity
15607401,2016-10-10 18:00:00,1325.58,chilledwater
15607402,2016-10-10 18:00:00,839.664,steam
15607403,2016-10-10 18:00:00,421.414,hotwater
15609761,2016-10-10 19:00:00,385.0,electricity
15609762,2016-10-10 19:00:00,1423.76,chilledwater
15609763,2016-10-10 19:00:00,839.664,steam
15609764,2016-10-10 19:00:00,386.265,hotwater
15612122,2016-10-10 20:00:00,413.0,electricity
15612123,2016-10-10 20:00:00,1511.46,chilledwater
15612124,2016-10-10 20:00:00,899.64,steam
15612125,2016-10-10 20:00:00,335.97,hotwater
15614486,2016-10-10 21:00:00,406.0,electricity
15614487,2016-10-10 21:00:00,1402.77,chilledwater
15614488,2016-10-10 21:00:00,899.64,steam
15614489,2016-10-10 21:00:00,329.861,hotwater
15616848,2016-10-10 22:00:00,370.0,electricity
15616849,2016-10-10 22:00:00,1248.65,chilledwater
15616850,2016-10-10 22:00:00,839.664,steam
15616851,2016-10-10 22:00:00,333.106,hotwater
15619211,2016-10-10 23:00:00,381.0,electricity
15619212,2016-10-10 23:00:00,1249.21,chilledwater
15619213,2016-10-10 23:00:00,899.64,steam
15619214,2016-10-10 23:00:00,521.729,hotwater
15621574,2016-10-11 00:00:00,354.0,electricity
15621575,2016-10-11 00:00:00,878.927,chilledwater
15621576,2016-10-11 00:00:00,719.712,steam
15621577,2016-10-11 00:00:00,529.1,hotwater
15623936,2016-10-11 01:00:00,347.0,electricity
15623937,2016-10-11 01:00:00,903.939,chilledwater
15623938,2016-10-11 01:00:00,899.64,steam
15623939,2016-10-11 01:00:00,511.841,hotwater
15626299,2016-10-11 02:00:00,350.0,electricity
15626300,2016-10-11 02:00:00,773.715,chilledwater
15626301,2016-10-11 02:00:00,1019.59,steam
15626302,2016-10-11 02:00:00,752.677,hotwater
15628662,2016-10-11 03:00:00,342.0,electricity
15628663,2016-10-11 03:00:00,752.499,chilledwater
15628664,2016-10-11 03:00:00,839.664,steam
15628665,2016-10-11 03:00:00,641.597,hotwater
15631025,2016-10-11 04:00:00,336.0,electricity
15631026,2016-10-11 04:00:00,710.795,chilledwater
15631027,2016-10-11 04:00:00,779.688,steam
15631028,2016-10-11 04:00:00,570.598,hotwater
15633388,2016-10-11 05:00:00,330.0,electricity
15633389,2016-10-11 05:00:00,794.591,chilledwater
15633390,2016-10-11 05:00:00,719.712,steam
15633391,2016-10-11 05:00:00,533.676,hotwater
15635751,2016-10-11 06:00:00,330.0,electricity
15635752,2016-10-11 06:00:00,658.227,chilledwater
15635753,2016-10-11 06:00:00,1439.42,steam
15635754,2016-10-11 06:00:00,519.666,hotwater
15638114,2016-10-11 07:00:00,321.0,electricity
15638115,2016-10-11 07:00:00,740.368,chilledwater
15638116,2016-10-11 07:00:00,1019.59,steam
15638117,2016-10-11 07:00:00,517.899,hotwater
15640476,2016-10-11 08:00:00,319.0,electricity
15640477,2016-10-11 08:00:00,661.974,chilledwater
15640478,2016-10-11 08:00:00,1259.5,steam
15640479,2016-10-11 08:00:00,482.164,hotwater
15642835,2016-10-11 09:00:00,328.0,electricity
15642836,2016-10-11 09:00:00,678.311,chilledwater
15642837,2016-10-11 09:00:00,1019.59,steam
15642838,2016-10-11 09:00:00,419.186,hotwater
15645194,2016-10-11 10:00:00,345.0,electricity
15645195,2016-10-11 10:00:00,686.977,chilledwater
15645196,2016-10-11 10:00:00,1259.5,steam
15645197,2016-10-11 10:00:00,409.473,hotwater
15647556,2016-10-11 11:00:00,338.0,electricity
15647557,2016-10-11 11:00:00,715.618,chilledwater
15647558,2016-10-11 11:00:00,1379.45,steam
15647559,2016-10-11 11:00:00,388.543,hotwater
15649918,2016-10-11 12:00:00,339.0,electricity
15649919,2016-10-11 12:00:00,631.029,chilledwater
15649920,2016-10-11 12:00:00,1199.52,steam
15649921,2016-10-11 12:00:00,355.387,hotwater
15652280,2016-10-11 13:00:00,368.0,electricity
15652281,2016-10-11 13:00:00,716.516,chilledwater
15652282,2016-10-11 13:00:00,1139.54,steam
15652283,2016-10-11 13:00:00,372.881,hotwater
15654642,2016-10-11 14:00:00,387.0,electricity
15654643,2016-10-11 14:00:00,916.605,chilledwater
15654644,2016-10-11 14:00:00,959.616,steam
15654645,2016-10-11 14:00:00,266.683,hotwater
15657004,2016-10-11 15:00:00,443.0,electricity
15657005,2016-10-11 15:00:00,1067.15,chilledwater
15657006,2016-10-11 15:00:00,839.664,steam
15657007,2016-10-11 15:00:00,248.948,hotwater
15659365,2016-10-11 16:00:00,393.0,electricity
15659366,2016-10-11 16:00:00,1656.34,chilledwater
15659367,2016-10-11 16:00:00,779.688,steam
15659368,2016-10-11 16:00:00,839.173,hotwater
15661726,2016-10-11 17:00:00,403.0,electricity
15661727,2016-10-11 17:00:00,1562.75,chilledwater
15661728,2016-10-11 17:00:00,899.64,steam
15661729,2016-10-11 17:00:00,469.196,hotwater
15664089,2016-10-11 18:00:00,413.0,electricity
15664090,2016-10-11 18:00:00,1580.41,chilledwater
15664091,2016-10-11 18:00:00,839.664,steam
15664092,2016-10-11 18:00:00,458.296,hotwater
15666450,2016-10-11 19:00:00,411.0,electricity
15666451,2016-10-11 19:00:00,1839.93,chilledwater
15666452,2016-10-11 19:00:00,839.664,steam
15666453,2016-10-11 19:00:00,453.594,hotwater
15668811,2016-10-11 20:00:00,403.0,electricity
15668812,2016-10-11 20:00:00,1455.78,chilledwater
15668813,2016-10-11 20:00:00,779.688,steam
15668814,2016-10-11 20:00:00,454.165,hotwater
15671173,2016-10-11 21:00:00,396.0,electricity
15671174,2016-10-11 21:00:00,1409.86,chilledwater
15671175,2016-10-11 21:00:00,839.664,steam
15671176,2016-10-11 21:00:00,446.745,hotwater
15673535,2016-10-11 22:00:00,376.0,electricity
15673536,2016-10-11 22:00:00,1526.52,chilledwater
15673537,2016-10-11 22:00:00,839.664,steam
15673538,2016-10-11 22:00:00,461.44,hotwater
15675896,2016-10-11 23:00:00,383.0,electricity
15675897,2016-10-11 23:00:00,1190.12,chilledwater
15675898,2016-10-11 23:00:00,779.688,steam
15675899,2016-10-11 23:00:00,440.866,hotwater
15678257,2016-10-12 00:00:00,347.0,electricity
15678258,2016-10-12 00:00:00,866.772,chilledwater
15678259,2016-10-12 00:00:00,719.712,steam
15678260,2016-10-12 00:00:00,494.732,hotwater
15680617,2016-10-12 01:00:00,376.0,electricity
15680618,2016-10-12 01:00:00,850.876,chilledwater
15680619,2016-10-12 01:00:00,659.736,steam
15680620,2016-10-12 01:00:00,855.511,hotwater
15682978,2016-10-12 02:00:00,345.0,electricity
15682979,2016-10-12 02:00:00,1044.21,chilledwater
15682980,2016-10-12 02:00:00,959.616,steam
15682981,2016-10-12 02:00:00,749.848,hotwater
15685340,2016-10-12 03:00:00,336.0,electricity
15685341,2016-10-12 03:00:00,783.204,chilledwater
15685342,2016-10-12 03:00:00,839.664,steam
15685343,2016-10-12 03:00:00,627.623,hotwater
15687700,2016-10-12 04:00:00,336.0,electricity
15687701,2016-10-12 04:00:00,698.892,chilledwater
15687702,2016-10-12 04:00:00,659.736,steam
15687703,2016-10-12 04:00:00,606.318,hotwater
15690061,2016-10-12 05:00:00,336.0,electricity
15690062,2016-10-12 05:00:00,816.569,chilledwater
15690063,2016-10-12 05:00:00,1019.59,steam
15690064,2016-10-12 05:00:00,577.187,hotwater
15692422,2016-10-12 06:00:00,328.0,electricity
15692423,2016-10-12 06:00:00,726.656,chilledwater
15692424,2016-10-12 06:00:00,959.616,steam
15692425,2016-10-12 06:00:00,566.217,hotwater
15694782,2016-10-12 07:00:00,327.0,electricity
15694783,2016-10-12 07:00:00,741.596,chilledwater
15694784,2016-10-12 07:00:00,1259.5,steam
15694785,2016-10-12 07:00:00,551.621,hotwater
15697143,2016-10-12 08:00:00,348.0,electricity
15697144,2016-10-12 08:00:00,667.843,chilledwater
15697145,2016-10-12 08:00:00,1139.54,steam
15697146,2016-10-12 08:00:00,544.672,hotwater
15699505,2016-10-12 09:00:00,335.0,electricity
15699506,2016-10-12 09:00:00,791.566,chilledwater
15699507,2016-10-12 09:00:00,1019.59,steam
15699508,2016-10-12 09:00:00,513.012,hotwater
15701867,2016-10-12 10:00:00,318.0,electricity
15701868,2016-10-12 10:00:00,826.669,chilledwater
15701869,2016-10-12 10:00:00,1079.57,steam
15701870,2016-10-12 10:00:00,487.081,hotwater
15704227,2016-10-12 11:00:00,345.0,electricity
15704228,2016-10-12 11:00:00,692.259,chilledwater
15704229,2016-10-12 11:00:00,1319.47,steam
15704230,2016-10-12 11:00:00,492.503,hotwater
15706588,2016-10-12 12:00:00,335.0,electricity
15706589,2016-10-12 12:00:00,719.239,chilledwater
15706590,2016-10-12 12:00:00,1139.54,steam
15706591,2016-10-12 12:00:00,478.799,hotwater
15708951,2016-10-12 13:00:00,364.0,electricity
15708952,2016-10-12 13:00:00,802.675,chilledwater
15708953,2016-10-12 13:00:00,1139.54,steam
15708954,2016-10-12 13:00:00,643.229,hotwater
15711313,2016-10-12 14:00:00,390.0,electricity
15711314,2016-10-12 14:00:00,869.949,chilledwater
15711315,2016-10-12 14:00:00,659.736,steam
15711316,2016-10-12 14:00:00,220.033,hotwater
15713674,2016-10-12 15:00:00,507.0,electricity
15713675,2016-10-12 15:00:00,1268.96,chilledwater
15713676,2016-10-12 15:00:00,719.712,steam
15713677,2016-10-12 15:00:00,332.986,hotwater
15716036,2016-10-12 16:00:00,400.0,electricity
15716037,2016-10-12 16:00:00,1507.29,chilledwater
15716038,2016-10-12 16:00:00,779.688,steam
15716039,2016-10-12 16:00:00,424.674,hotwater
15718396,2016-10-12 17:00:00,440.0,electricity
15718397,2016-10-12 17:00:00,1740.43,chilledwater
15718398,2016-10-12 17:00:00,899.64,steam
15718399,2016-10-12 17:00:00,462.542,hotwater
15720755,2016-10-12 18:00:00,440.0,electricity
15720756,2016-10-12 18:00:00,1740.43,chilledwater
15720757,2016-10-12 18:00:00,899.64,steam
15720758,2016-10-12 18:00:00,462.542,hotwater
15723116,2016-10-12 19:00:00,440.0,electricity
15723117,2016-10-12 19:00:00,1740.43,chilledwater
15723118,2016-10-12 19:00:00,899.64,steam
15723119,2016-10-12 19:00:00,462.542,hotwater
15725456,2016-10-12 20:00:00,420.0,electricity
15725457,2016-10-12 20:00:00,2030.35,chilledwater
15725458,2016-10-12 20:00:00,779.688,steam
15725459,2016-10-12 20:00:00,458.241,hotwater
15727794,2016-10-12 21:00:00,406.0,electricity
15727795,2016-10-12 21:00:00,1961.88,chilledwater
15727796,2016-10-12 21:00:00,659.736,steam
15727797,2016-10-12 21:00:00,462.346,hotwater
15730133,2016-10-12 22:00:00,377.0,electricity
15730134,2016-10-12 22:00:00,1535.19,chilledwater
15730135,2016-10-12 22:00:00,779.688,steam
15730136,2016-10-12 22:00:00,450.93,hotwater
15732471,2016-10-12 23:00:00,358.0,electricity
15732472,2016-10-12 23:00:00,1254.83,chilledwater
15732473,2016-10-12 23:00:00,959.616,steam
15732474,2016-10-12 23:00:00,430.577,hotwater
15734809,2016-10-13 00:00:00,360.0,electricity
15734810,2016-10-13 00:00:00,1154.95,chilledwater
15734811,2016-10-13 00:00:00,899.64,steam
15734812,2016-10-13 00:00:00,449.854,hotwater
15737148,2016-10-13 01:00:00,380.0,electricity
15737149,2016-10-13 01:00:00,1204.08,chilledwater
15737150,2016-10-13 01:00:00,899.64,steam
15737151,2016-10-13 01:00:00,504.846,hotwater
15739486,2016-10-13 02:00:00,364.0,electricity
15739487,2016-10-13 02:00:00,893.337,chilledwater
15739488,2016-10-13 02:00:00,839.664,steam
15739489,2016-10-13 02:00:00,610.303,hotwater
15741825,2016-10-13 03:00:00,339.0,electricity
15741826,2016-10-13 03:00:00,967.51,chilledwater
15741827,2016-10-13 03:00:00,719.712,steam
15741828,2016-10-13 03:00:00,573.026,hotwater
15744165,2016-10-13 04:00:00,325.0,electricity
15744166,2016-10-13 04:00:00,864.481,chilledwater
15744167,2016-10-13 04:00:00,839.664,steam
